SCATS_Number	SCATS Neighbours	NB_LATITUDE	NB_LONGITUDE	V00	Location
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	16	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	4	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	15	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	7	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	14	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	23	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	30	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	10	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	9	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	14	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	10	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	21	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	34	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	41	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	10	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	9	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	13	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	15	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	20	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	37	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	28	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	16	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	9	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	6	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	13	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	14	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	25	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	30	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	13	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83312	145.05571	10	CAMBERWELL_RD SE of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	57	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	25	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	18	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	16	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	29	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	26	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	44	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	56	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	17	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	21	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	20	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	33	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	30	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	51	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	73	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	21	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	24	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	28	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	29	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	36	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	49	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	74	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	22	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	21	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	25	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	24	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	17	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	47	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	59	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	27	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83323	145.05532	28	BURKE_RD S of RIVERSDALE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	66	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	52	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	31	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	45	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	41	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	49	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	69	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	88	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	21	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	30	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	46	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	64	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	46	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	50	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	85	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	43	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	39	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	67	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	70	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	48	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	68	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	79	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	38	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	29	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	49	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	44	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	49	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	64	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	100	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	44	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83284	145.05505	41	RIVERSDALE_RD W of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	53	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	17	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	7	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	21	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	26	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	26	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	37	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	67	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	14	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	12	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	18	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	13	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	38	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	57	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	71	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	24	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	21	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	37	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	28	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	23	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	24	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	72	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	22	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	18	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	18	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	19	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	28	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	41	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	79	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	17	CAMBERWELL_RD NW of BURKE_RD
4040	3120 4266 4272 3804 3812 4043	-37.83254	145.05507	21	CAMBERWELL_RD NW of BURKE_RD
4043	4040 4273 2000	-37.84683	145.05275	72	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	29	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	23	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	40	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	20	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	34	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	70	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	89	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	20	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	28	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	24	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	35	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	31	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	67	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	115	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	32	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	31	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	35	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	43	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	37	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	68	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	124	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	33	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	30	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	36	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	29	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	32	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	70	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	105	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	38	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84683	145.05275	43	BURKE_RD N of TOORAK_RD
4043	4040 4273 2000	-37.84726	145.05308	68	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	25	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	18	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	24	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	24	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	28	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	46	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	87	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	21	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	21	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	25	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	22	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	32	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	59	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	76	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	21	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	12	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	29	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	27	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	31	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	54	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	80	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	30	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	16	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	23	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	26	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	24	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	43	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	73	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	18	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84726	145.05308	20	TOORAK_RD E of BURKE_RD
4043	4040 4273 2000	-37.84741	145.05263	74	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	25	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	23	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	51	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	27	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	30	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	47	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	96	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	15	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	30	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	28	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	47	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	40	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	67	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	93	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	26	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	27	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	40	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	65	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	38	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	47	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	99	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	25	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	35	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	47	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	55	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	30	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	66	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	66	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	38	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84741	145.05263	30	BURKE_RD S of TOORAK_RD
4043	4040 4273 2000	-37.84714	145.05205	83	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	39	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	32	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	46	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	44	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	48	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	89	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	125	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	49	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	26	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	51	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	51	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	58	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	99	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	110	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	48	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	49	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	53	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	66	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	62	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	94	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	136	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	42	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	18	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	47	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	37	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	49	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	103	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	137	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	29	TOORAK_RD W OF BURKE_RD
4043	4040 4273 2000	-37.84714	145.05205	33	TOORAK_RD W OF BURKE_RD
4051	2827 4030 3180	-37.79419	145.0696	23	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	6	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	15	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	13	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	14	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	16	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	19	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	45	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	8	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	5	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	10	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	14	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	12	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	24	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	27	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	9	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	13	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	15	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	14	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	15	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	24	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	41	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	11	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	11	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	11	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	14	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	12	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	31	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	44	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	8	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79419	145.0696	10	DONCASTER_RD E of BULLEEN_RD
4051	2827 4030 3180	-37.79418	145.06955	3	SEVERN_ST S of DONCASTER_RD
4051	2827 4030 3180	-37.79418	145.06955	2	SEVERN_ST S of DONCASTER_RD
4051	2827 4030 3180	-37.79418	145.06955	1	SEVERN_ST S of DONCASTER_RD
4051	2827 4030 3180	-37.79418	145.06955	1	SEVERN_ST S of DONCASTER_RD
4051	2827 4030 3180	-37.79418	145.06955	0	SEVERN_ST S of DONCASTER_RD
4051	2827 4030 3180	-37.79418	145.06955	1	SEVERN_ST S of DONCASTER_RD
4051	2827 4030 3180	-37.79418	145.06955	3	SEVERN_ST S of DONCASTER_RD
